path	sha256	structural_check	lines	semantic_scope
neural_assemblies/tests/test_conversation_curriculum.py	8c115fb71be49a459149bf45634fd76eaf7a2611962daf56edde764ec0a41b42	Python AST parsed	117	structural inventory only
neural_assemblies/tests/test_corpus_grammaticality.py	aa2c4a4440f6f6e5e2d98a21ebbd6d2f6f225652162f0ea2e954479786f7cc85	Python AST parsed	252	structural inventory only
neural_assemblies/tests/test_cross_engine_projection.py	ad3ab915b4de73a2f7d265e534a0f5bf8c1903eb614c3b41d3fc1a8e30bfe964	Python AST parsed	242	structural inventory only
neural_assemblies/tests/test_cross_process_determinism.py	f1ffd3dc9f578cc4cf9325568a28a2f6cceab98d0066d1ae6f2f9ac17d36e700	Python AST parsed	110	structural inventory only
neural_assemblies/tests/test_cross_repo_parity.py	040c86e1dcddf3d790b21df4d9b5a7b64c438f0cdc7760032a940e9e7430b961	Python AST parsed	439	structural inventory only
neural_assemblies/tests/test_csr_drive_cache.py	79fff71db932dd314b9462cf5d19af7676aa850138903d11b3cb793d2c453eea	Python AST parsed	159	structural inventory only
neural_assemblies/tests/test_csr_storage.py	906760ae44246a88a161add4adff60374b1da8e0f5cdd4a9c7b515730917016f	Python AST parsed	156	structural inventory only
neural_assemblies/tests/test_cuda_kernels.py	501490d0b4aaf04f2cf0256a6cab813f686ebba38cd091653605b2138ab19b39	Python AST parsed	256	structural inventory only
neural_assemblies/tests/test_docs_examples_smoke.py	b2de94cf521317012839d20d891a65d3778d9f6c9ab5cda64b24ae0be932f84c	Python AST parsed	85	structural inventory only
neural_assemblies/tests/test_drive_and_binding_are_orthogonal.py	47f1494a8a8fd2c6cfe222cb526dab9105b4c1c8742b73c9f0d4098be1bdb988	Python AST parsed	190	structural inventory only
neural_assemblies/tests/test_emergent_agent.py	3f9d91b363a4bee5c9523905a2d41a3ee38e79d5d6d07efcb8de7b584d814249	Python AST parsed	320	structural inventory only
neural_assemblies/tests/test_emergent_parser.py	3d508dea69e1a1954234a2fbb6f8e5637c5a81159688f3d902d586db21cb582b	Python AST parsed	2139	structural inventory only
neural_assemblies/tests/test_engine_backend_isolation.py	8ea191a564149bad1409187f737013ffcd4e1c36e69362e2ea10c781f38bfa74	Python AST parsed	152	structural inventory only
neural_assemblies/tests/test_engine_e2_overlap.py	0c3dd1d8e89eb59a468d116824b05f6d5d62f0da116d6ae911dc1c0b50d09422	Python AST parsed	140	structural inventory only
neural_assemblies/tests/test_engine_parity.py	bbd655b3839ec3eff0ce007a731112a307ba8c814eb9372ca5f14a66df64354a	Python AST parsed	152	structural inventory only
neural_assemblies/tests/test_engine_pricing.py	022f3123becf85fb1cfcfc3aacb48e9e6d35bbada7c6aeb7b3248b70f1cc4b6e	Python AST parsed	276	structural inventory only
neural_assemblies/tests/test_ensemble_helpers.py	5c131f5bf9a47bf65e4b2e04c01541f3243fdcd09aa2b0e1b40b2f4d61e93ee9	Python AST parsed	278	selected source inspected
neural_assemblies/tests/test_epwta_gpu.py	089cbb127ec067dfe457e70fcafe70648400be6120dcfea125f3222e33b3e0ee	Python AST parsed	46	structural inventory only
neural_assemblies/tests/test_erp_area_matching.py	5c1beb920570bb6ee21a9b4df14c2b04aeb142e35263d0d33dc21bf916cefdc3	Python AST parsed	230	structural inventory only
neural_assemblies/tests/test_erp_calibration.py	76872f6fabc05e4ad3ac9dd7cea61ab35b9e36951b0a0177b48dc2086c20e99d	Python AST parsed	152	structural inventory only
neural_assemblies/tests/test_erp_gates.py	8b0efebe4fd6da4a4d5dfbffea49be4c386f2ad88d3492dc6c85b8591965a721	Python AST parsed	50	structural inventory only
neural_assemblies/tests/test_erp_integration.py	9f6f669f0940bba70ee2c7c9876eaf56ac1de48047ce364020017653d621940e	Python AST parsed	44	structural inventory only
neural_assemblies/tests/test_erp_metric_range.py	92f240f49876beb4f92a1b9e79bbf479039a4eb8d57c072c0ed9feb7b8472ba8	Python AST parsed	165	structural inventory only
neural_assemblies/tests/test_erp_probe_is_alive.py	6ee200fb6a89989745fbeed945af5637214536175fd41189e56afc8d6f85911c	Python AST parsed	149	structural inventory only
neural_assemblies/tests/test_erp_probes.py	a84ca96a0ac78c227c7539d9b1eab4ebc1ca1a59ad331098dcea9e7b502ad0ae	Python AST parsed	54	structural inventory only
neural_assemblies/tests/test_erp_protocol.py	10cd28e20593e0e474feb056d7ce8f458c206eecc95db86986f739980bc968d3	Python AST parsed	113	structural inventory only
neural_assemblies/tests/test_erp_quantities.py	5694db5f4b04f8b385d1c1fe0794d14cf470a7328568bb91a01bfe2a10366fee	Python AST parsed	136	structural inventory only
neural_assemblies/tests/test_exact_engine_ladder.py	cd28585b66b3e2cc9f91f9c644c60a2c17c89f24a44c3cdcf5e8efb4cf38cb19	Python AST parsed	805	structural inventory only
neural_assemblies/tests/test_explicit_engine_reachable.py	c13079f3dff2bb01079d3dfc6ea5492abc0eac66f0e4fe31c4ff991ecb1b9166	Python AST parsed	154	structural inventory only
neural_assemblies/tests/test_explicit_projection.py	813dbcd892e955d2bab04504f2fa206dcf5a66e7c2f85867231c9870117ead33	Python AST parsed	79	structural inventory only
neural_assemblies/tests/test_fiber_census_both_engines.py	4f83865a6cc7cdd9cbcc4b45beb703b5a3fb0898d5f0baca788bbb114719f161	Python AST parsed	134	structural inventory only
neural_assemblies/tests/test_fsm.py	f71a336bf447a47700baba8c4318f92ef111180929d43ecadb682616e4a49372	Python AST parsed	105	structural inventory only
neural_assemblies/tests/test_fused_cuda.py	6e3522804d245e983f458b3296e05061e7ec6d4889451b02b113949ebaefd52e	Python AST parsed	760	structural inventory only
neural_assemblies/tests/test_h9_diagnostic.py	eac8a8199133fb9aaa74eb20273474b75e2cfffa21280a3b2370ae9cb8349423	Python AST parsed	31	structural inventory only
neural_assemblies/tests/test_hashed_aligner_parity.py	3c044d506b6f8f75c1360a7c5726348047f0a1f7fa0efe2e0a0cde34ce317499	Python AST parsed	223	structural inventory only
neural_assemblies/tests/test_hashed_fsm_parity.py	8fadb1311e8365fd46e9f7ace05e036fcc2216d3c249471754e861af6f116130	Python AST parsed	188	structural inventory only
neural_assemblies/tests/test_hashed_substrate_parity.py	306d4636df4e065ac6ab38262b133bbaa22840a31ef14f7a99cdff3089026e07	Python AST parsed	514	structural inventory only
neural_assemblies/tests/test_hashed_transducer_parity.py	8e264874e8426426ab73c8e869d06c366412aa3bb8c0404f0275af1363d89a7d	Python AST parsed	205	structural inventory only
neural_assemblies/tests/test_hashseed_determinism.py	2e7992b6861b08c2c50361d6e3d00ca9cd5363e0f66d25ce49b9ecf4d0e8a0e5	Python AST parsed	190	structural inventory only
neural_assemblies/tests/test_homeostasis.py	3717548a96b1f58b79604f0a85e658f76bc35ebb68b84364a0f6cb6201938b8b	Python AST parsed	140	structural inventory only
neural_assemblies/tests/test_image_activation.py	3d5a7a27403a8a8f898fb31c9707dbdb0dfaa87cf8d3974387776f86b62105c4	Python AST parsed	63	structural inventory only
neural_assemblies/tests/test_index_space_ratchet.py	2a3af803fff8389a0fb04732dae1d050bbe684bcc3f9c91b451873343236a0bc	Python AST parsed	411	structural inventory only
neural_assemblies/tests/test_index_space_types.py	1e547f634dd426b0c4097d966d3412519923eb3689cdfe74fbc7ef84a9f59b36	Python AST parsed	99	structural inventory only
neural_assemblies/tests/test_inhibition_primitive.py	59a282179b4945702bb5f530fc0756c028b33413ca285682bcb1e625155dae06	Python AST parsed	231	structural inventory only
neural_assemblies/tests/test_ir_and_cross_lang.py	2447958e179215dee8b505b31b9c6a51b56ab34aec505cf15b966768fbcd8a62	Python AST parsed	83	structural inventory only
neural_assemblies/tests/test_kwta_prune.py	656d86de2331c00b9a48e54fcca411d261d38f1059aeb952d471498aedd02213	Python AST parsed	260	structural inventory only
neural_assemblies/tests/test_kwta_prune_engine.py	e6c500952ef0817706818a15bd8b48ae53e437a70081a7d286dfcf73f2a6d0ae	Python AST parsed	215	structural inventory only
neural_assemblies/tests/test_language_parsing.py	2eab0d7026c9e05d0ab959a9e88e99aad4b4b2743c310247e4e359707fd7533d	Python AST parsed	80	structural inventory only
neural_assemblies/tests/test_lazy_imports.py	faff177c946eeb89c1d31e3129010fa43ee5d783108864627fd35f8c42f5333f	Python AST parsed	164	structural inventory only
neural_assemblies/tests/test_lexicon_index.py	a6581dc9834571487d52ac30f9a6365ac1959af396438ec4f1727a02c95a779f	Python AST parsed	129	structural inventory only
neural_assemblies/tests/test_literature_golden.py	95c585a53734ca4bac26d82a8f300721e6bc6cd562ea61b940f1a60c9aee684a	Python AST parsed	357	structural inventory only
neural_assemblies/tests/test_literature_index.py	9a8cee1217be25f4e8c26ce9adad4532732291c1a5689d7cc4c7f34cd2c8fc73	Python AST parsed	152	structural inventory only
neural_assemblies/tests/test_literature_parity.py	812ac2446d2e7541de4cd7164b0d44ec8abfbfff6ddfc89d198260deaea86306	Python AST parsed	650	structural inventory only
neural_assemblies/tests/test_lri.py	8ab5ac924aad2ce64f4afc6379f959a6f74eede378035dca29f51fae84c6b264	Python AST parsed	205	structural inventory only
neural_assemblies/tests/test_materialization_semantics.py	c1b283f296c95353c5ad0796582199d7a3f2613e1f4998ff124b75e63baa530d	Python AST parsed	270	structural inventory only
neural_assemblies/tests/test_materialize_area.py	4a7f503d8d6afe7ce97070574e25f9e99475e0df51ef2ce2124148b2e86af908	Python AST parsed	158	structural inventory only
neural_assemblies/tests/test_materialize_stim_fibers.py	d14406926a8d1f16b0d9652b9946e69722f582e4885a125a2061e8ca16b20815	Python AST parsed	151	structural inventory only
neural_assemblies/tests/test_measurement.py	10be784fa7069b7087c24ca4a961ba8815cc89b600b0ef485272d7fc5700f1d5	Python AST parsed	96	structural inventory only
neural_assemblies/tests/test_mechanisms_fire.py	998e00b210b345bc81ea448d3ddbd87e590f5920cf033ca800da06c47d5b8ce5	Python AST parsed	271	structural inventory only
neural_assemblies/tests/test_methodology_ratchet.py	07693a84d56ba7cf681954d2601f556aa02221ec6fe3515f82a33ef317347e9a	Python AST parsed	270	structural inventory only
neural_assemblies/tests/test_metric_binding.py	325a0a3c1b7c0f0ff256428ed208783a44487e8136887af0b1757e74bd046648	Python AST parsed	127	structural inventory only
neural_assemblies/tests/test_metrics_kernels.py	949ef56b838b5965c2589f47fc6f4b563a20ec3dca5a4e3c6ea88decbe20ce7c	Python AST parsed	48	structural inventory only
neural_assemblies/tests/test_mod3_fsm.py	b4401e5e084b6eb8c95cede7d9e9faefe71ef42c49e457340b11b3f707f2a9c6	Python AST parsed	39	structural inventory only
neural_assemblies/tests/test_morph_recall.py	169991fdd9b5eefc445265474f4ae54eb55438b09089b1863c9b786426fc2177	Python AST parsed	149	structural inventory only
neural_assemblies/tests/test_multi_mood.py	b0f20ecbd67bade3835ba58a1efd05a4c77efbbc22ed2d3c69380f9b1f22431e	Python AST parsed	120	structural inventory only
neural_assemblies/tests/test_nemo_fsm.py	053d4ac7fd93547cf30d78d49b96b0bbbb079f3348d7e0c2eda3e94a4c50d37a	Python AST parsed	126	structural inventory only
neural_assemblies/tests/test_nemo_patterns_core.py	56fbd839c59bce9d9250230e704745c0d02f2d36660eab9e3c1c929893f9422e	Python AST parsed	336	structural inventory only
neural_assemblies/tests/test_nemo_rules.py	6f89c04f4d8a8dc7090fad2948de15ec0f830ffb911466003fa49b55b494cacc	Python AST parsed	264	structural inventory only
neural_assemblies/tests/test_next_token.py	042f85a196dec892559fd9156ccfed0ec65c6cb6e56d470dfa86b837cff84703	Python AST parsed	197	structural inventory only
neural_assemblies/tests/test_next_token_scaling.py	cddcb3de6ffcb3d0cbfa7f6c35e261ef1217a32270d641e4134f85a14e160c00	Python AST parsed	486	structural inventory only
neural_assemblies/tests/test_noise_robustness.py	99ad1bf89c01c87eee19be9955c730dcf8632d9dec46b0c495fd524c767ef739	Python AST parsed	262	structural inventory only
neural_assemblies/tests/test_norm_degree_counts.py	53aef6b3baadacbd37977657e1d474bf631919eea08c899c29dfcdf538f45886	Python AST parsed	116	structural inventory only
neural_assemblies/tests/test_norm_init_materialize.py	b7d02dfbd02580961d12913b83ab223f59b12d8651219926f8e15ad467399f95	Python AST parsed	115	structural inventory only
neural_assemblies/tests/test_novel_chat.py	65657909b7a46d09de7afa6b7c3cba7481b9cdc9cbda2f29df14008493fd0186	Python AST parsed	84	structural inventory only
neural_assemblies/tests/test_num_ever_fired_alias.py	1508fbe8ec616f9f280ac893c36b8d36d2e95916068aaef6682920ee27cae4fd	Python AST parsed	92	structural inventory only
neural_assemblies/tests/test_parity_infrastructure.py	17feb1ac0fdd4c8348acbabfae1809aa5c0d88bbbf074aea5077e0c87e898887	Python AST parsed	77	structural inventory only
neural_assemblies/tests/test_parse_errors.py	3dd4ef6a589a381a5fffa954d2adfcdc891f165a27a31c443b6a901fc38f2ef6	Python AST parsed	312	structural inventory only
neural_assemblies/tests/test_parse_errors_live.py	33a22a2760ecd6c26b7925a7feb5c807d59ed29bbd8a7ebdf56f6c1b314c963e	Python AST parsed	188	structural inventory only
neural_assemblies/tests/test_parse_idempotence.py	80d36ee4952bc9c09a8df129a5142e57b1dca0f255cb8934dae72392f5562bfd	Python AST parsed	132	structural inventory only
neural_assemblies/tests/test_parser_composition.py	a03d282d72a1930704d772b4dade705e8e0bfea4493658ee2888b176ecdc72ef	Python AST parsed	288	structural inventory only
neural_assemblies/tests/test_passive_voice.py	cdf444a64e16dd808e7904dac8065eae0ad87aeeef400545be15962ca2aa3462	Python AST parsed	199	structural inventory only
neural_assemblies/tests/test_patch_graph.py	f05c4837da223e92cbeaae9bb6c74b4f65e52de91c1de071d7bd6b6486bbb51c	Python AST parsed	59	structural inventory only
neural_assemblies/tests/test_patch_merge.py	c78a9687e5ca211983ec3f593cc4dc7ba84cebacc8d36c18952982ebfe15bb3d	Python AST parsed	39	structural inventory only
neural_assemblies/tests/test_per_fiber_beta.py	e9ec94d748631bc313f606aa138eefbb925513cc787b8ad7f8a6c7bc65e5159e	Python AST parsed	101	structural inventory only
neural_assemblies/tests/test_per_fiber_density.py	650238c3b6e67561cda22e43aae349920edbd450e9f10805c3895123f9b16d60	Python AST parsed	152	structural inventory only
neural_assemblies/tests/test_pfa.py	3fb3148b503da51703460cd86ca44e5a47df37a90eeed716d4e123f549e17a44	Python AST parsed	129	structural inventory only
neural_assemblies/tests/test_plasticity.py	8efc47494c1e0442e8d0f6e1de3fbacde8a48f75288cd63ba0838836e5ad69cd	Python AST parsed	158	structural inventory only
neural_assemblies/tests/test_prediction_landing_surprise.py	33a9bac204ef973b6c08e7fb78916138252b4d3cb5b86f4657288f090c8e4ad6	Python AST parsed	69	structural inventory only
neural_assemblies/tests/test_pricing_per_fiber_p.py	f1e967a5bb30f0e4f5b555821483822fb7227cade2bc7116edb241d1ad88f553	Python AST parsed	76	structural inventory only
neural_assemblies/tests/test_projection_parity.py	a9d467c9ad4920903b0210d9afb2254ce71f60d5876e47ce7652446b38ef26c3	Python AST parsed	313	structural inventory only
neural_assemblies/tests/test_read_only_probes.py	5af72d823e912e40992d424c0f31efa213f283beaca75e4d6fa07d8fbf1d06e2	Python AST parsed	174	structural inventory only
neural_assemblies/tests/test_readout.py	93e0c7118e99b76a07f162d72206ee292db1796311ccb6ea8f99c836f9ba47d2	Python AST parsed	108	structural inventory only
neural_assemblies/tests/test_reconstruction_readout.py	9e200e63b9c6e61ae21682d9fe8ee9a6d20f32829984ba5ba3c5e2c49d4a59e9	Python AST parsed	142	structural inventory only
neural_assemblies/tests/test_refracted.py	78e7d615ef8539492efcc0cba261f1a946be8071ed555bfaddc1c4715eebb56e	Python AST parsed	272	structural inventory only
neural_assemblies/tests/test_regime_warns.py	8d5afa461ad9d588263da9c24dc94fafe07cc6289c3dc30353184beeadfccf0f	Python AST parsed	118	structural inventory only
neural_assemblies/tests/test_research_harness.py	bf411d8c4875c9e8ca509695d83bf36f24cbc2f6e2b27792b6d62ac12de2c69f	Python AST parsed	210	structural inventory only
neural_assemblies/tests/test_role_bind_gain.py	3e106f9db2595e619f82340e4daaf0371aa8bee9371b40bb03b0488f9f57394e	Python AST parsed	102	structural inventory only
neural_assemblies/tests/test_role_binding_deficit.py	c1700ed9dc135cb995c7e5f12e67a2278a87522b4a42f61dd6992a26f60994fb	Python AST parsed	82	structural inventory only
neural_assemblies/tests/test_role_binding_margin.py	f00692a4636fe9003d63e922b98477c3e76f56338350282f541a33e1bb35d8da	Python AST parsed	151	structural inventory only
neural_assemblies/tests/test_rust_kernels.py	4a241491029bf6460e7e51856339fdeff6d10c8fa66e098ab496446cad915267	Python AST parsed	162	structural inventory only
neural_assemblies/tests/test_scaling_scope_and_setpoint.py	ab7ed012c8d560529709e12e538728651324ecb8c651908f628061ece43e46d2	Python AST parsed	149	structural inventory only
neural_assemblies/tests/test_scene_derived_roles.py	e059ec537688ae27a7f21a4a2fb0d2d9cf2302f5948972228ed0b6b97763f696	Python AST parsed	200	structural inventory only
neural_assemblies/tests/test_scheduled_aligner.py	42899e29d3d4b98e6461c2830c5a6ae0b36d71cffa796edde5c2ead06b574288	Python AST parsed	146	structural inventory only
neural_assemblies/tests/test_scientific_status_docs.py	e2928b950da2c9fbe485f99bf0991c626ce77545214243d85474be2978a34088	Python AST parsed	18	structural inventory only
neural_assemblies/tests/test_scoped_synaptic_scaling.py	3c19c46364b24a24885aaac7326e2149b8d5a9b215c039c6008aca51d1672401	Python AST parsed	146	structural inventory only
neural_assemblies/tests/test_seeding.py	32145b7a8b72154ddc4a83b75f60ace22a62e9153d8d01f357f17f6e7ef330f6	Python AST parsed	299	structural inventory only
neural_assemblies/tests/test_separation_statistic.py	7a5d6c1b6e63a1a3f26fb2446e548127ad97c914df1f3e5524d6f56d7b4ccfd5	Python AST parsed	128	structural inventory only
neural_assemblies/tests/test_sequence_recall_sweep.py	ec7ff344004b0ba8b8433d28cf5eb8774c7a2f9222e9cf8e8ad78b86efa02c4d	Python AST parsed	711	structural inventory only
neural_assemblies/tests/test_sequence_transducer.py	ae48151bbea88bb5cdc8aa20b78cba43640a6d642960e23f639d866684cfc7ca	Python AST parsed	253	structural inventory only
